1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
1 3.866535e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
2 7.600761e+02
